gc.content	chrom.arm
chr4_182153125	0.386346633	chr4q
chr4_182687777	0.422401781	chr4q
chr4_183248286	0.433800539	chr4q
chr4_183813419	0.43179382	chr4q
chr4_184356361	0.434622917	chr4q
chr4_184913956	0.422831521	chr4q
chr4_185474418	0.404503871	chr4q
chr4_186007293	0.424782287	chr4q
chr4_186584544	0.406844553	chr4q
chr4_187137480	0.386513026	chr4q
chr4_187672841	0.412091139	chr4q
chr4_188256872	0.392054091	chr4q
chr4_188823327	0.386341161	chr4q
chr4_189378484	0.429205869	chr4q
chr5_10000	0.517008991	chr5p
chr5_619151	0.548299445	chr5p
chr5_1261353	0.520232831	chr5p
chr5_1840487	0.475203426	chr5p
chr5_2372375	0.450525731	chr5p
chr5_2890796	0.446866766	chr5p
chr5_3414903	0.434831228	chr5p
chr5_3946093	0.403765811	chr5p
chr5_4466938	0.395354822	chr5p
chr5_5010943	0.422698646	chr5p
chr5_5544129	0.416736513	chr5p
chr5_6063126	0.447395391	chr5p
chr5_6589059	0.427426852	chr5p
chr5_7133365	0.404625818	chr5p
chr5_7699881	0.40150545	chr5p
chr5_8237926	0.385270297	chr5p
chr5_8777870	0.391861317	chr5p
chr5_9312674	0.402921546	chr5p
chr5_9840819	0.424383729	chr5p
chr5_10401611	0.451866753	chr5p
chr5_10942952	0.408188116	chr5p
chr5_11468543	0.377311672	chr5p
chr5_11993650	0.358968234	chr5p
chr5_12533695	0.352845614	chr5p
chr5_13063071	0.374115251	chr5p
chr5_13596276	0.404179181	chr5p
chr5_14142316	0.431828648	chr5p
chr5_14672172	0.417178775	chr5p
chr5_15213887	0.390143793	chr5p
chr5_15760852	0.397204498	chr5p
chr5_16295282	0.423785248	chr5p
chr5_16865913	0.433199787	chr5p
chr5_17444489	0.385486142	chr5p
chr5_18088225	0.362427006	chr5p
chr5_18633819	0.347103465	chr5p
chr5_19176709	0.350652846	chr5p
chr5_19711674	0.34733956	chr5p
chr5_20245627	0.353649415	chr5p
chr5_20936820	0.360162461	chr5p
chr5_21620306	0.353098436	chr5p
chr5_22257692	0.351021121	chr5p
chr5_22790489	0.357131878	chr5p
chr5_23323967	0.353605846	chr5p
chr5_23859306	0.353605616	chr5p
chr5_24406605	0.349130514	chr5p
chr5_24937206	0.348520095	chr5p
chr5_25496465	0.347345426	chr5p
chr5_26031598	0.356597826	chr5p
chr5_26573769	0.341759663	chr5p
chr5_27098792	0.345077786	chr5p
chr5_27630504	0.34631045	chr5p
chr5_28170326	0.346606946	chr5p
chr5_28710621	0.350590471	chr5p
chr5_29262045	0.344455548	chr5p
chr5_29813434	0.351022255	chr5p
chr5_30341580	0.356894674	chr5p
chr5_30893303	0.385023604	chr5p
chr5_31423938	0.4374655	chr5p
chr5_31990962	0.434967801	chr5p
chr5_32573904	0.399280111	chr5p
chr5_33147048	0.394175465	chr5p
chr5_33698372	0.389353624	chr5p
chr5_34482451	0.417835549	chr5p
chr5_35040819	0.392247877	chr5p
chr5_35603326	0.389958426	chr5p
chr5_36142604	0.394140653	chr5p
chr5_36692324	0.379413912	chr5p
chr5_37245688	0.405673116	chr5p
chr5_37863338	0.411399449	chr5p
chr5_38395276	0.414349153	chr5p
chr5_38932130	0.375550161	chr5p
chr5_39476289	0.368788559	chr5p
chr5_40021070	0.374759946	chr5p
chr5_40577194	0.393390764	chr5p
chr5_41151572	0.374745003	chr5p
chr5_41701578	0.371287256	chr5p
chr5_42247266	0.378627745	chr5p
chr5_42808255	0.424480832	chr5p
chr5_43416584	0.384835443	chr5p
chr5_44009783	0.362426173	chr5p
chr5_44557856	0.363335452	chr5p
chr5_45113139	0.352417186	chr5p
chr5_45680617	0.365752209	chr5p
chr5_50724496	0.363909649	chr5q
chr5_51250753	0.356322748	chr5q
chr5_51807125	0.346951361	chr5q
chr5_52360093	0.366241198	chr5q
chr5_52902166	0.38379003	chr5q
chr5_53453444	0.387688066	chr5q
chr5_54031566	0.397328727	chr5q
chr5_54582090	0.408701279	chr5q
chr5_55136930	0.395354719	chr5q
chr5_55698403	0.410979691	chr5q
chr5_56275688	0.415174265	chr5q
chr5_56813691	0.406665863	chr5q
chr5_57377579	0.388386928	chr5q
chr5_57912149	0.377354994	chr5q
chr5_58473403	0.387557463	chr5q
chr5_59030283	0.373106529	chr5q
chr5_59560197	0.371803128	chr5q
chr5_60099043	0.379041168	chr5q
chr5_60655658	0.381771604	chr5q
chr5_61227919	0.409227397	chr5q
chr5_61760767	0.40642223	chr5q
chr5_62323967	0.393201046	chr5q
chr5_62915911	0.366958727	chr5q
chr5_63457010	0.363801662	chr5q
chr5_64011378	0.375104651	chr5q
chr5_64583517	0.375788965	chr5q
chr5_65121247	0.368344959	chr5q
chr5_65680804	0.390542517	chr5q
chr5_66245689	0.401709729	chr5q
chr5_66794665	0.396281939	chr5q
chr5_67318325	0.376858766	chr5q
chr5_67889470	0.401959456	chr5q
chr5_68435643	0.40072306	chr5q
chr5_68974741	0.394233081	chr5q
chr5_71366174	0.40208887	chr5q
chr5_71985552	0.410193079	chr5q
chr5_72508240	0.392988677	chr5q
chr5_73070559	0.423597715	chr5q
chr5_73603994	0.398816187	chr5q
chr5_74131949	0.41647086	chr5q
chr5_74659256	0.393504469	chr5q
chr5_75236576	0.387824193	chr5q
chr5_75826155	0.405567366	chr5q
chr5_76400035	0.421069448	chr5q
chr5_76966533	0.406796668	chr5q
chr5_77519657	0.396780195	chr5q
chr5_78061492	0.389984484	chr5q
chr5_78626077	0.414767159	chr5q
chr5_79209737	0.394920017	chr5q
chr5_79775920	0.430654478	chr5q
chr5_80346379	0.39221032	chr5q
chr5_80924811	0.403931316	chr5q
chr5_81484827	0.382581008	chr5q
chr5_82045422	0.387946017	chr5q
chr5_82603528	0.378339927	chr5q
chr5_83155299	0.364429847	chr5q
chr5_83690568	0.361172338	chr5q
chr5_84233177	0.352683772	chr5q
chr5_84765413	0.342359973	chr5q
chr5_85293775	0.343667674	chr5q
chr5_85846076	0.345984416	chr5q
chr5_86402919	0.359287268	chr5q
chr5_86952355	0.369088429	chr5q
chr5_87516228	0.360378535	chr5q
chr5_88066455	0.369275593	chr5q
chr5_88607034	0.370421357	chr5q
chr5_89147479	0.358980411	chr5q
chr5_89685539	0.362584542	chr5q
chr5_90239556	0.368861308	chr5q
chr5_90783259	0.383938965	chr5q
chr5_91341629	0.365160671	chr5q
chr5_91885721	0.347591668	chr5q
chr5_92440378	0.351405473	chr5q
chr5_92965717	0.372473384	chr5q
chr5_93517642	0.372944254	chr5q
chr5_94068173	0.367808255	chr5q
chr5_94616736	0.368367023	chr5q
chr5_95146665	0.377799174	chr5q
chr5_95690888	0.391936199	chr5q
chr5_96229815	0.390017227	chr5q
chr5_96775455	0.385877897	chr5q
chr5_97326676	0.369892004	chr5q
chr5_97894658	0.365279319	chr5q
chr5_98463201	0.377946266	chr5q
chr5_99017674	0.366529311	chr5q
chr5_99660774	0.348129894	chr5q
chr5_100247960	0.360492237	chr5q
chr5_100856772	0.348034146	chr5q
chr5_101419530	0.353942441	chr5q
chr5_101974123	0.361018594	chr5q
chr5_102542789	0.366793181	chr5q
chr5_103085021	0.36600518	chr5q
chr5_103609298	0.3665321	chr5q
chr5_104155744	0.345008088	chr5q
chr5_104692943	0.347120019	chr5q
chr5_105238155	0.339050642	chr5q
chr5_105768766	0.343810024	chr5q
chr5_106296159	0.345029356	chr5q
chr5_106851419	0.365485144	chr5q
chr5_107383416	0.386164155	chr5q
chr5_107899756	0.359153525	chr5q
chr5_108431278	0.379530435	chr5q
chr5_108984343	0.380367687	chr5q
chr5_109550695	0.38199529	chr5q
chr5_110079801	0.366093753	chr5q
chr5_110626131	0.36989747	chr5q
chr5_111199820	0.38087474	chr5q
chr5_111749356	0.381389624	chr5q
chr5_112290409	0.3983346	chr5q
chr5_112850875	0.414972755	chr5q
chr5_113388585	0.388783507	chr5q
chr5_113949509	0.376116664	chr5q
chr5_114495555	0.384560705	chr5q
chr5_115082188	0.387157769	chr5q
chr5_115621627	0.383121652	chr5q
chr5_116175840	0.395791986	chr5q
chr5_116707921	0.382582262	chr5q
chr5_117250058	0.353629309	chr5q
chr5_117786635	0.355729585	chr5q
chr5_118321665	0.377050286	chr5q
chr5_118870308	0.392077332	chr5q
chr5_119431937	0.372572363	chr5q
chr5_119997250	0.359171768	chr5q
chr5_120554340	0.354493291	chr5q
chr5_121101222	0.347729826	chr5q
chr5_121643229	0.366184747	chr5q
chr5_122191384	0.389100717	chr5q
chr5_122762339	0.397079636	chr5q
chr5_123305012	0.367177093	chr5q
chr5_123841753	0.379071195	chr5q
chr5_124384193	0.400347261	chr5q
chr5_124928453	0.38199302	chr5q
chr5_125464845	0.361020965	chr5q
chr5_126008409	0.388515778	chr5q
chr5_126566480	0.421436738	chr5q
chr5_127166506	0.38425505	chr5q
chr5_127706603	0.382518584	chr5q
chr5_128258286	0.373413084	chr5q
chr5_128801477	0.365989946	chr5q
chr5_129365028	0.359179653	chr5q
chr5_129910212	0.357872931	chr5q
chr5_130452329	0.374080518	chr5q
chr5_131053483	0.391101019	chr5q
chr5_131638314	0.414288423	chr5q
chr5_132207922	0.445589164	chr5q
chr5_132759247	0.454024149	chr5q
chr5_133333853	0.452104525	chr5q
chr5_133859697	0.456132417	chr5q
chr5_134434609	0.451369602	chr5q
chr5_135028724	0.470724619	chr5q
chr5_135545865	0.442348149	chr5q
chr5_136066361	0.410118006	chr5q
chr5_136608622	0.404720967	chr5q
chr5_137168126	0.431183446	chr5q
chr5_137703782	0.415656269	chr5q
chr5_138285236	0.452433757	chr5q
chr5_138870504	0.447770919	chr5q
chr5_139439909	0.493976776	chr5q
chr5_140012487	0.427941656	chr5q
chr5_140573234	0.40722416	chr5q
chr5_141146841	0.439516573	chr5q
chr5_141701478	0.467037095	chr5q
chr5_142256513	0.446101378	chr5q
chr5_142809811	0.413961516	chr5q
chr5_143344008	0.392057407	chr5q
chr5_143874540	0.381640822	chr5q
chr5_144408945	0.36898932	chr5q
chr5_144980303	0.372111953	chr5q
chr5_145535609	0.399635868	chr5q
chr5_146086508	0.404463453	chr5q
chr5_146640877	0.39005932	chr5q
chr5_147180659	0.394745991	chr5q
chr5_147730068	0.37072583	chr5q
chr5_148281988	0.383445912	chr5q
chr5_148823981	0.433159637	chr5q
chr5_149355561	0.462167963	chr5q
chr5_149908135	0.489330059	chr5q
chr5_150440003	0.443073658	chr5q
chr5_150999780	0.455660584	chr5q
chr5_151542808	0.426097014	chr5q
chr5_152099592	0.391355959	chr5q
chr5_152644639	0.376219527	chr5q
chr5_153218017	0.399973738	chr5q
chr5_153773961	0.419155079	chr5q
chr5_154312189	0.45943213	chr5q
chr5_154872916	0.4089277	chr5q
chr5_155436331	0.387643494	chr5q
chr5_155968432	0.3816761	chr5q
chr5_156504486	0.401025055	chr5q
chr5_157080454	0.432426484	chr5q
chr5_157634757	0.422083415	chr5q
chr5_158204533	0.400425411	chr5q
chr5_158734844	0.398355883	chr5q
chr5_159260354	0.413289699	chr5q
chr5_159799374	0.44819198	chr5q
chr5_160360098	0.406121582	chr5q
chr5_160920280	0.379782664	chr5q
chr5_161460827	0.352591773	chr5q
chr5_161994342	0.363351489	chr5q
chr5_162540356	0.363085101	chr5q
chr5_163101712	0.386451752	chr5q
chr5_163668634	0.367435419	chr5q
chr5_164205131	0.35556391	chr5q
chr5_164739755	0.356040805	chr5q
chr5_165276157	0.361328561	chr5q
chr5_165814214	0.368965543	chr5q
chr5_166349432	0.378819608	chr5q
chr5_166891896	0.382145436	chr5q
chr5_167427815	0.392631209	chr5q
chr5_167946299	0.446653448	chr5q
chr5_168493504	0.444488422	chr5q
chr5_169036715	0.419815842	chr5q
chr5_169569845	0.428173268	chr5q
chr5_170101576	0.458684831	chr5q
chr5_170626710	0.399981359	chr5q
chr5_171195364	0.455033356	chr5q
chr5_171743537	0.442696267	chr5q
chr5_172308570	0.485806537	chr5q
chr5_172851497	0.463532994	chr5q
chr5_173419627	0.450560055	chr5q
chr5_173945022	0.435856273	chr5q
chr5_174488832	0.437835289	chr5q
chr5_175040222	0.42212979	chr5q
chr5_175583806	0.460039695	chr5q
chr5_176387443	0.51121034	chr5q
chr5_176939255	0.489497182	chr5q
chr5_177519385	0.480759232	chr5q
chr5_178390686	0.458886067	chr5q
chr5_178961636	0.502791543	chr5q
chr5_179525840	0.480504253	chr5q
chr5_180120304	0.486297178	chr5q
chr5_180697083	0.443983886	chr5q
chr6_60000	0.431862202	chr6p
chr6_734787	0.433375286	chr6p
chr6_1273256	0.454471219	chr6p
chr6_1812081	0.395699349	chr6p
chr6_2354743	0.433170719	chr6p
chr6_2893646	0.468096721	chr6p
chr6_3456049	0.447299709	chr6p
chr6_3995676	0.417281989	chr6p
chr6_4552024	0.432396859	chr6p
chr6_5101318	0.413100447	chr6p
chr6_5631362	0.433516683	chr6p
chr6_6203310	0.420343289	chr6p
chr6_6745769	0.454397871	chr6p
chr6_7299537	0.428080006	chr6p
chr6_7846346	0.413082457	chr6p
chr6_8401838	0.372990065	chr6p
chr6_8947689	0.368253974	chr6p
chr6_9484783	0.377250464	chr6p
chr6_10039502	0.423226902	chr6p
chr6_10588555	0.419299525	chr6p
chr6_11167077	0.41504043	chr6p
chr6_11706410	0.401225485	chr6p
chr6_12244646	0.395317111	chr6p
chr6_12787816	0.415370471	chr6p
chr6_13318600	0.426926195	chr6p
chr6_13871193	0.426652034	chr6p
chr6_14407895	0.433926203	chr6p
chr6_14944719	0.446896158	chr6p
chr6_15518830	0.415500806	chr6p
chr6_16065279	0.430692925	chr6p
chr6_16613679	0.404980536	chr6p
chr6_17163419	0.419459056	chr6p
chr6_17742851	0.419456688	chr6p
chr6_18315487	0.388972316	chr6p
chr6_18857541	0.376102015	chr6p
chr6_19409144	0.391524253	chr6p
chr6_19973814	0.421026324	chr6p
chr6_20523991	0.377426183	chr6p
chr6_21070580	0.416230216	chr6p
chr6_21628872	0.410719507	chr6p
chr6_22203434	0.375060835	chr6p
chr6_22735609	0.370809303	chr6p
chr6_23285429	0.369459203	chr6p
chr6_23830680	0.385529069	chr6p
chr6_24376063	0.418346869	chr6p
chr6_24949109	0.40212112	chr6p
chr6_25493067	0.390702128	chr6p
chr6_26017359	0.428847208	chr6p
chr6_26572151	0.399802461	chr6p
chr6_27392294	0.416350782	chr6p
chr6_27959485	0.398460005	chr6p
chr6_28502085	0.415155627	chr6p
chr6_29082094	0.397144064	chr6p
chr6_29648143	0.451175105	chr6p
chr6_30219624	0.453904692	chr6p
chr6_30810823	0.467723772	chr6p
chr6_31395123	0.504696772	chr6p
chr6_32048444	0.441284334	chr6p
chr6_32639879	0.423469724	chr6p
chr6_33185663	0.505240311	chr6p
chr6_33766640	0.516156996	chr6p
chr6_34308820	0.456725838	chr6p
chr6_34894747	0.464749752	chr6p
chr6_35454431	0.447459942	chr6p
chr6_36038709	0.443462065	chr6p
chr6_36596538	0.485414956	chr6p
chr6_37156839	0.469748433	chr6p
chr6_37708860	0.424243548	chr6p
chr6_38248121	0.39743509	chr6p
chr6_38803696	0.443527024	chr6p
chr6_39336349	0.415757562	chr6p
chr6_39880291	0.441127943	chr6p
chr6_40400957	0.466326509	chr6p
chr6_40918560	0.447110189	chr6p
chr6_41453371	0.488834496	chr6p
chr6_42013489	0.45926938	chr6p
chr6_42579967	0.465519137	chr6p
chr6_43180271	0.481386629	chr6p
chr6_43750749	0.510217239	chr6p
chr6_44279659	0.443428969	chr6p
chr6_44828827	0.364429573	chr6p
chr6_45406228	0.418102662	chr6p
chr6_45932228	0.401088358	chr6p
chr6_46472124	0.389900088	chr6p
chr6_47005594	0.39905546	chr6p
chr6_47565021	0.374572519	chr6p
chr6_48092238	0.356125178	chr6p
chr6_48636965	0.354732428	chr6p
chr6_49185515	0.367750386	chr6p
chr6_49741209	0.356248357	chr6p
chr6_50277582	0.365148011	chr6p
chr6_50820277	0.378877583	chr6p
chr6_51468925	0.379374884	chr6p
chr6_52017111	0.416809145	chr6p
chr6_52564563	0.419435514	chr6p
chr6_53152744	0.411166313	chr6p
chr6_53711496	0.3803396	chr6p
chr6_54241943	0.357966948	chr6p
chr6_54787999	0.359180656	chr6p
chr6_55349424	0.349861231	chr6p
chr6_55890610	0.367463411	chr6p
chr6_56428005	0.382762963	chr6p
chr6_56972739	0.381930859	chr6p
chr6_57788603	0.379310421	chr6p
chr6_58031481	0.370614019	chr6p
chr6_61615516	0.349121422	chr6q
chr6_62160146	0.351528333	chr6q
chr6_62710059	0.365574189	chr6q
chr6_63274281	0.385557291	chr6q
chr6_63855112	0.362918267	chr6q
chr6_64420749	0.346413363	chr6q
chr6_64965549	0.337949431	chr6q
chr6_65517747	0.347371656	chr6q
chr6_66061093	0.349631859	chr6q
chr6_66601919	0.342310043	chr6q
chr6_67151675	0.339328488	chr6q
chr6_67692723	0.350647279	chr6q
chr6_68238238	0.349739864	chr6q
chr6_68781030	0.353782671	chr6q
chr6_69314185	0.365995684	chr6q
chr6_69869738	0.372105855	chr6q
chr6_70419053	0.385326626	chr6q
chr6_71006866	0.376727245	chr6q
chr6_71549638	0.369236055	chr6q
chr6_72090999	0.361098994	chr6q
chr6_72643443	0.372444923	chr6q
chr6_73188001	0.427639875	chr6q
chr6_73803409	0.375377189	chr6q
chr6_74402917	0.36291003	chr6q
chr6_74974155	0.377223847	chr6q
chr6_75519269	0.381914584	chr6q
chr6_76079985	0.367469046	chr6q
chr6_76658431	0.360510792	chr6q
chr6_77222575	0.367527433	chr6q
chr6_77794701	0.35969202	chr6q
chr6_78353568	0.374162468	chr6q
chr6_78937277	0.369698305	chr6q
chr6_79491015	0.379902921	chr6q
chr6_80029342	0.373456408	chr6q
chr6_80595392	0.352648108	chr6q
chr6_81172049	0.357480082	chr6q
chr6_81739496	0.379362316	chr6q
chr6_82300150	0.380192077	chr6q
chr6_82883248	0.375642258	chr6q
chr6_83438710	0.376572671	chr6q
chr6_84005262	0.382770383	chr6q
chr6_84562861	0.384679645	chr6q
chr6_85130263	0.395775408	chr6q
chr6_85706792	0.387009225	chr6q
chr6_86342012	0.386892282	chr6q
chr6_86951073	0.388274105	chr6q
chr6_87510348	0.400680916	chr6q
chr6_88066364	0.396512042	chr6q
chr6_88625544	0.388681238	chr6q
chr6_89189793	0.425853674	chr6q
chr6_89741614	0.414068429	chr6q
chr6_90297696	0.390485588	chr6q
chr6_90829732	0.374941139	chr6q
chr6_91358519	0.355877557	chr6q
chr6_91893231	0.34936013	chr6q
chr6_92425839	0.353050468	chr6q
chr6_92966756	0.346379533	chr6q
chr6_93497102	0.348175367	chr6q
chr6_94034854	0.34470285	chr6q
chr6_95539467	0.352703672	chr6q
chr6_96083357	0.361726613	chr6q
chr6_96626455	0.383375232	chr6q
chr6_97163858	0.35615726	chr6q
chr6_97698487	0.353439375	chr6q
chr6_98246697	0.368015414	chr6q
chr6_98783862	0.397765052	chr6q
chr6_99325888	0.38932381	chr6q
chr6_99894574	0.371246797	chr6q
chr6_100446436	0.359298035	chr6q
chr6_100988685	0.362402807	chr6q
chr6_101536178	0.337177711	chr6q
chr6_102060321	0.341235383	chr6q
chr6_102608491	0.343988073	chr6q
chr6_103156510	0.346617109	chr6q
chr6_103707784	0.358779155	chr6q
chr6_104256584	0.374959606	chr6q
chr6_104813596	0.394869792	chr6q
chr6_105381877	0.400337602	chr6q
chr6_105925121	0.399306843	chr6q
chr6_106469875	0.429899845	chr6q
chr6_107181238	0.40975437	chr6q
chr6_107729054	0.427321513	chr6q
chr6_108302807	0.414936023	chr6q
chr6_108859730	0.403625544	chr6q
chr6_109419977	0.410534862	chr6q
chr6_110001304	0.403624254	chr6q
chr6_110554135	0.41642983	chr6q
chr6_111150185	0.403548337	chr6q
chr6_111706671	0.406303465	chr6q
chr6_112236223	0.374824417	chr6q
chr6_112786533	0.35855867	chr6q
chr6_113333972	0.386361511	chr6q
chr6_113879304	0.380275015	chr6q
chr6_114408948	0.358716921	chr6q
chr6_114966513	0.359559031	chr6q
chr6_115551589	0.370695857	chr6q
chr6_116103471	0.376704029	chr6q
chr6_116646449	0.370214654	chr6q
chr6_117216575	0.38615268	chr6q
chr6_117774748	0.383664444	chr6q
chr6_118319229	0.394481385	chr6q
chr6_118880346	0.386879239	chr6q
chr6_119425604	0.367822306	chr6q
chr6_119950931	0.34453803	chr6q
chr6_120499570	0.35750855	chr6q
chr6_121066790	0.37313922	chr6q
chr6_121649610	0.364235369	chr6q
chr6_122187320	0.366220492	chr6q
chr6_122729336	0.369124592	chr6q
chr6_123286893	0.357485684	chr6q
chr6_123819857	0.357568244	chr6q
chr6_124350633	0.367587443	chr6q
chr6_124899735	0.385325819	chr6q
chr6_125440358	0.391787664	chr6q
chr6_125980107	0.367828419	chr6q
chr6_126523711	0.361929031	chr6q
chr6_127081360	0.372626476	chr6q
chr6_127630438	0.354484038	chr6q
chr6_128162871	0.359897416	chr6q
chr6_128690827	0.359835423	chr6q
chr6_129249349	0.373963077	chr6q
chr6_129776992	0.382601819	chr6q
chr6_130322026	0.386465562	chr6q
chr6_130872789	0.391824245	chr6q
chr6_131432933	0.385258095	chr6q
chr6_131997609	0.372529385	chr6q
chr6_132527893	0.382192918	chr6q
chr6_133076158	0.372716421	chr6q
chr6_133614842	0.393571017	chr6q
chr6_134164509	0.406148714	chr6q
chr6_134722642	0.402593719	chr6q
chr6_135272663	0.369768417	chr6q
chr6_135818602	0.389537967	chr6q
chr6_136365360	0.394884453	chr6q
chr6_136912672	0.401685504	chr6q
chr6_137447706	0.404760678	chr6q
chr6_137991074	0.409012394	chr6q
chr6_138538742	0.407794103	chr6q
chr6_139102014	0.407651223	chr6q
chr6_139665584	0.369922709	chr6q
chr6_140201869	0.353435191	chr6q
chr6_140742101	0.351943052	chr6q
chr6_141278165	0.348382829	chr6q
chr6_141825448	0.364957137	chr6q
chr6_142379187	0.386085972	chr6q
chr6_142909012	0.39420966	chr6q
chr6_143454714	0.398477497	chr6q
chr6_144000263	0.400517391	chr6q
chr6_144555743	0.377324224	chr6q
chr6_145092051	0.377420436	chr6q
chr6_145634825	0.368180872	chr6q
chr6_146187040	0.370273736	chr6q
chr6_146726684	0.374719955	chr6q
chr6_147257403	0.37951012	chr6q
chr6_147791452	0.403859719	chr6q
chr6_148347192	0.416404125	chr6q
chr6_148905198	0.405010869	chr6q
chr6_149433769	0.443231633	chr6q
chr6_150037142	0.439673658	chr6q
chr6_150579517	0.431718748	chr6q
chr6_151151161	0.420393675	chr6q
chr6_151725035	0.393576576	chr6q
chr6_152274773	0.378292646	chr6q
chr6_152817004	0.374390009	chr6q
chr6_153361479	0.361642004	chr6q
chr6_153904328	0.394866565	chr6q
chr6_154459357	0.41888798	chr6q
chr6_155021937	0.406800106	chr6q
chr6_155564105	0.377924544	chr6q
chr6_156100257	0.403893918	chr6q
chr6_156645004	0.410344473	chr6q
chr6_157721319	0.440092002	chr6q
chr6_158282613	0.450461608	chr6q
chr6_158855068	0.43018045	chr6q
chr6_159405802	0.431466323	chr6q
chr6_159965556	0.431734617	chr6q
chr6_160519292	0.402980394	chr6q
chr6_161125185	0.433365684	chr6q
chr6_161671285	0.402578331	chr6q
chr6_162207213	0.390076253	chr6q
chr6_162742011	0.394273621	chr6q
chr6_163277847	0.42063903	chr6q
chr6_163805052	0.410708065	chr6q
chr6_164333251	0.373391613	chr6q
chr6_164893989	0.3873245	chr6q
chr6_165438079	0.418326369	chr6q
chr6_165965985	0.442165402	chr6q
chr6_166507538	0.452327831	chr6q
chr6_167765337	0.465636146	chr6q
chr6_168293290	0.467033849	chr6q
chr6_168836022	0.445690501	chr6q
chr6_169386202	0.441500756	chr6q
chr6_170060268	0.467056616	chr6q
chr7_10000	0.551978235	chr7p
chr7_597797	0.550947323	chr7p
chr7_1176376	0.568261224	chr7p
chr7_1725912	0.549227928	chr7p
chr7_2282467	0.523924301	chr7p
chr7_2869528	0.456056818	chr7p
chr7_3423154	0.405347963	chr7p
chr7_3953412	0.471775658	chr7p
chr7_4512310	0.489804997	chr7p
chr7_5148504	0.51516051	chr7p
chr7_5778529	0.466436647	chr7p
chr7_6496440	0.458942832	chr7p
chr7_7255260	0.382060975	chr7p
chr7_7807096	0.38652905	chr7p
chr7_8343080	0.369535024	chr7p
chr7_8873000	0.349309599	chr7p
chr7_9407689	0.349412691	chr7p
chr7_9956636	0.354728593	chr7p
chr7_10497706	0.371925479	chr7p
chr7_11066941	0.363697157	chr7p
chr7_11599296	0.34957956	chr7p
chr7_12118515	0.367685811	chr7p
chr7_12671431	0.370014704	chr7p
chr7_13223655	0.347775093	chr7p
chr7_13759947	0.364937935	chr7p
chr7_14306629	0.350607807	chr7p
chr7_14847755	0.352773246	chr7p
chr7_15370031	0.353258857	chr7p
chr7_15899419	0.365617904	chr7p
chr7_16449496	0.385410616	chr7p
chr7_16986641	0.368322557	chr7p
chr7_17527941	0.375158487	chr7p
chr7_18068996	0.362648159	chr7p
chr7_18591155	0.362946817	chr7p
chr7_19123784	0.361299492	chr7p
chr7_19671875	0.363523191	chr7p
chr7_20233366	0.373875584	chr7p
chr7_20775873	0.387852463	chr7p
chr7_21319195	0.388838052	chr7p
chr7_21859047	0.407448866	chr7p
chr7_22393275	0.411718766	chr7p
chr7_22973319	0.412613696	chr7p
chr7_23553593	0.397242759	chr7p
chr7_24138598	0.392973217	chr7p
chr7_24681663	0.416603663	chr7p
chr7_25235866	0.408163188	chr7p
chr7_25766981	0.424207508	chr7p
chr7_26323296	0.401057881	chr7p
chr7_26854926	0.434898252	chr7p
chr7_27417000	0.396610263	chr7p
chr7_27960110	0.405570186	chr7p
chr7_28490219	0.408539961	chr7p
chr7_29010481	0.416172403	chr7p
chr7_29546295	0.411826552	chr7p
chr7_30142648	0.426273772	chr7p
chr7_30707447	0.475160696	chr7p
chr7_31229243	0.395597306	chr7p
chr7_31773319	0.398127601	chr7p
chr7_32314979	0.414827272	chr7p
chr7_33012491	0.379273204	chr7p
chr7_33567695	0.408759417	chr7p
chr7_34091634	0.391941223	chr7p
chr7_34657030	0.390285628	chr7p
chr7_35355564	0.403343007	chr7p
chr7_35905488	0.431773509	chr7p
chr7_36494615	0.416832473	chr7p
chr7_37028373	0.412410234	chr7p
chr7_37577583	0.380197448	chr7p
chr7_38117777	0.39480866	chr7p
chr7_38674013	0.38343702	chr7p
chr7_39203496	0.408643517	chr7p
chr7_39741564	0.40603973	chr7p
chr7_40371261	0.381482595	chr7p
chr7_40896745	0.394200612	chr7p
chr7_41430492	0.401306941	chr7p
chr7_41951709	0.406764091	chr7p
chr7_42475326	0.394350392	chr7p
chr7_43022479	0.416065269	chr7p
chr7_43569261	0.465215959	chr7p
chr7_44191716	0.479182827	chr7p
chr7_44747339	0.474757108	chr7p
chr7_45313538	0.438119796	chr7p
chr7_45942172	0.394522016	chr7p
chr7_46481532	0.38490726	chr7p
chr7_47012317	0.448975201	chr7p
chr7_47542177	0.447885863	chr7p
chr7_48101153	0.392959099	chr7p
chr7_48633245	0.373999738	chr7p
chr7_49204970	0.369423683	chr7p
chr7_49744708	0.384573649	chr7p
chr7_50275527	0.444132615	chr7p
chr7_50816205	0.430413143	chr7p
chr7_51360496	0.409129705	chr7p
chr7_51959202	0.378934167	chr7p
chr7_52499024	0.366860434	chr7p
chr7_53024055	0.361846464	chr7p
chr7_53571978	0.363144623	chr7p
chr7_54104964	0.375793315	chr7p
chr7_54674410	0.41518766	chr7p
chr7_55210806	0.443488749	chr7p
chr7_55862455	0.444115345	chr7p
chr7_56565045	0.448426988	chr7p
chr7_62576545	0.389865242	chr7q
chr7_63210423	0.431860276	chr7q
chr7_64328053	0.409542431	chr7q
chr7_64926936	0.412355592	chr7q
chr7_65921923	0.44855117	chr7q
chr7_66581248	0.446327111	chr7q
chr7_67380469	0.448050544	chr7q
